PlayKey,time,event,x,y,dir,dis,o,s
26624-1-10,25.2,,16.54,23.04,224.85,0.07,134.33,0.77
26624-1-10,25.3,,16.48,22.99,226.6,0.08,139.99,0.76
26624-1-10,25.4,,16.43,22.93,228.43,0.08,145.32,0.74
26624-1-10,25.5,,16.37,22.87,230.37,0.08,150.37,0.73
26624-1-10,25.6,,16.3,22.84,232.69,0.07,154.92,0.71
26624-1-10,25.7,,16.23,22.81,234.65,0.08,159.11,0.7
26624-1-10,25.8,,16.16,22.78,235.64,0.07,163.12,0.69
26624-1-10,25.9,,16.1,22.76,236.41,0.07,167,0.67
26624-1-10,26,,16.04,22.73,237.07,0.07,170.58,0.65
26624-1-10,26.1,,15.97,22.68,238.06,0.08,174.22,0.63
26624-1-10,26.2,,15.91,22.64,239.72,0.07,178.3,0.59
26624-1-10,26.3,,15.86,22.61,241.63,0.07,182.82,0.55
26624-1-10,26.4,,15.8,22.58,243.33,0.06,187.58,0.5
26624-1-10,26.5,,15.76,22.54,243.79,0.06,192.6,0.45
26624-1-10,26.6,,15.72,22.5,243.48,0.05,197.96,0.4
26624-1-10,26.7,,15.68,22.47,243.2,0.05,203.39,0.35
26624-1-10,26.8,,15.65,22.45,242.87,0.04,208.77,0.29
26624-1-10,26.9,,15.61,22.44,243.62,0.04,214.02,0.22
26624-1-10,27,,15.58,22.44,244.9,0.03,219.23,0.14
26624-1-10,27.1,,15.55,22.45,245.18,0.02,224.51,0.07
26624-1-10,27.2,,15.55,22.45,223.11,0.01,229.89,0.02
26624-1-10,27.3,,15.56,22.47,75.42,0.01,235.25,0.05
26624-1-10,27.4,,15.57,22.48,67.02,0.02,240.19,0.08
26624-1-10,27.5,,15.58,22.49,65.11,0.02,244.76,0.12
26624-1-11,0,,15.95,22.58,289.98,0,259.42,0.01
26624-1-11,0.1,,15.95,22.58,289.79,0,259.28,0.01
26624-1-11,0.2,,15.95,22.58,285.75,0,259.14,0.01
26624-1-11,0.3,,15.95,22.58,278.44,0,259,0.01
26624-1-11,0.4,,15.94,22.58,273.25,0,258.84,0.01
26624-1-11,0.5,,15.94,22.58,269.4,0,258.67,0.01
26624-1-11,0.6,,15.94,22.58,265.51,0,258.48,0.01
26624-1-11,0.7,,15.94,22.58,261.65,0,258.28,0.01
26624-1-11,0.8,,15.94,22.58,257.98,0,258.07,0.01
26624-1-11,0.9,,15.94,22.58,254.01,0,257.87,0.01
26624-1-11,1,,15.94,22.58,249.87,0,257.67,0.01
26624-1-11,1.1,,15.93,22.58,246.1,0,257.48,0.01
26624-1-11,1.2,,15.93,22.58,243.41,0,257.29,0.01
26624-1-11,1.3,,15.93,22.58,241.99,0,257.1,0.01
26624-1-11,1.4,,15.93,22.58,241.43,0,256.91,0.01
26624-1-11,1.5,,15.93,22.58,241.37,0,256.73,0.01
26624-1-11,1.6,,15.93,22.58,241.06,0,256.56,0.01
26624-1-11,1.7,,15.93,22.58,240.56,0,256.41,0.01
26624-1-11,1.8,,15.93,22.58,239.73,0,256.26,0.02
26624-1-11,1.9,,15.93,22.57,238.78,0,256.1,0.02
26624-1-11,2,,15.93,22.57,238.49,0,255.93,0.02
26624-1-11,2.1,,15.93,22.57,238.92,0,255.76,0.02
26624-1-11,2.2,,15.92,22.57,240.08,0,255.6,0.02
26624-1-11,2.3,,15.92,22.57,241.1,0,255.45,0.02
26624-1-11,2.4,,15.92,22.57,241.64,0,255.31,0.02
26624-1-11,2.5,,15.92,22.57,242,0,255.2,0.02
26624-1-11,2.6,,15.92,22.57,242.76,0,255.11,0.02
26624-1-11,2.7,,15.91,22.57,244.44,0,255.04,0.02
26624-1-11,2.8,,15.91,22.57,247.47,0,255,0.02
26624-1-11,2.9,,15.91,22.57,252,0,254.98,0.02
26624-1-11,3,,15.91,22.56,258.24,0,255,0.02
26624-1-11,3.1,,15.91,22.56,266.2,0,255.07,0.01
26624-1-11,3.2,,15.91,22.56,276.37,0,255.19,0.01
26624-1-11,3.3,,15.9,22.56,289.4,0,255.35,0.01
26624-1-11,3.4,,15.9,22.56,305.71,0,255.55,0.01
26624-1-11,3.5,,15.9,22.56,323.13,0,255.79,0.01
26624-1-11,3.6,,15.9,22.56,338.28,0,256.06,0.02
26624-1-11,3.7,,15.9,22.56,349.08,0,256.38,0.02
26624-1-11,3.8,,15.9,22.56,357.75,0,256.73,0.02
26624-1-11,3.9,,15.9,22.57,7.84,0,257.14,0.03
26624-1-11,4,,15.9,22.57,22.48,0,257.6,0.06
26624-1-11,4.1,,15.9,22.57,30.14,0,258.11,0.15
26624-1-11,4.2,,15.9,22.58,32.32,0,258.72,0.25
26624-1-11,4.3,,15.9,22.58,33.2,0.01,259.5,0.31
26624-1-11,4.4,,15.9,22.59,33.98,0.01,260.94,0.32
26624-1-11,4.5,,15.9,22.6,36.98,0.01,265.32,0.31
26624-1-11,4.6,,15.9,22.6,39.29,0.01,271.45,0.3
26624-1-11,4.7,,15.91,22.61,39.61,0.01,278.98,0.29
26624-1-11,4.8,,15.92,22.62,38.97,0.02,288.69,0.29
26624-1-11,4.9,,15.95,22.67,38.83,0.05,301.08,0.3
26624-1-11,5,,16.04,22.8,38,0.16,316.61,0.31
26624-1-11,5.1,,16.14,22.94,37.46,0.18,334.5,0.32
26624-1-11,5.2,,16.21,23.02,37.55,0.1,352.23,0.31
26624-1-11,5.3,,16.23,23.04,37.92,0.03,7.4,0.3
26624-1-11,5.4,,16.24,23.01,38.84,0.03,18.43,0.29
26624-1-11,5.5,,16.25,22.99,38.51,0.03,26.05,0.28
26624-1-11,5.6,,16.23,22.97,36.95,0.03,31.81,0.26
26624-1-11,5.7,,16.22,22.97,35.61,0.01,36.08,0.25
26624-1-11,5.8,,16.24,23,34.17,0.03,38.07,0.21
26624-1-11,5.9,,16.24,23.02,31.99,0.02,38.82,0.12
26624-1-11,6,huddle_start_offense,16.24,23.03,18.1,0.01,39.44,0.03
26624-1-11,6.1,,16.24,23.03,240.36,0,39.33,0.03
26624-1-11,6.2,,16.24,23.02,241.96,0.01,38.57,0.05
26624-1-11,6.3,,16.23,23,267.94,0.02,37.48,0.06
26624-1-11,6.4,,16.21,22.99,284.65,0.02,36.18,0.07
26624-1-11,6.5,,16.19,22.99,296.38,0.02,34.69,0.09
26624-1-11,6.6,,16.18,22.99,296.49,0.02,33.55,0.11
26624-1-11,6.7,,16.17,22.99,287.21,0.01,32.65,0.14
26624-1-11,6.8,,16.16,22.99,282.24,0.01,31.63,0.15
26624-1-11,6.9,,16.16,22.99,281.27,0,29.87,0.16
26624-1-11,7,,16.16,23,283.25,0.01,26.46,0.17
26624-1-11,7.1,,16.15,23,287.08,0.01,21.38,0.18
26624-1-11,7.2,,16.14,23.01,292.02,0.01,14.97,0.21
26624-1-11,7.3,,16.13,23.02,295.78,0.02,7.3,0.24
26624-1-11,7.4,,16.09,23.03,298.18,0.04,358.2,0.26
26624-1-11,7.5,,16.04,23.06,298.41,0.06,347.48,0.29
26624-1-11,7.6,,16,23.07,297.67,0.04,335.12,0.32
26624-1-11,7.7,,15.98,23.07,296.1,0.02,321.69,0.35
26624-1-11,7.8,,15.97,23.08,294.44,0.02,308.18,0.39
26624-1-11,7.9,,15.95,23.1,293.55,0.02,295.46,0.43
26624-1-11,8,,15.92,23.11,293.55,0.03,284.2,0.46
26624-1-11,8.1,,15.88,23.14,293.58,0.05,274.7,0.48
26624-1-11,8.2,,15.83,23.18,293.99,0.06,266.62,0.5
26624-1-11,8.3,,15.78,23.21,293.76,0.06,260.04,0.52
26624-1-11,8.4,,15.72,23.23,293.9,0.07,254.76,0.52
26624-1-11,8.5,,15.65,23.25,295.09,0.07,250.39,0.53
26624-1-11,8.6,huddle_break_offense,15.59,23.27,296.46,0.07,246.65,0.55
26624-1-11,8.7,,15.51,23.29,297.16,0.08,243.25,0.57
26624-1-11,8.8,,15.44,23.31,297.79,0.07,239.74,0.6
26624-1-11,8.9,,15.39,23.33,297.64,0.05,236.28,0.62
26624-1-11,9,,15.35,23.35,297.12,0.05,233.09,0.65
26624-1-11,9.1,,15.3,23.39,295.69,0.06,230.38,0.66
26624-1-11,9.2,,15.24,23.41,294.89,0.06,227.68,0.67
26624-1-11,9.3,,15.18,23.44,294.82,0.07,224.52,0.67
26624-1-11,9.4,,15.14,23.47,294.85,0.05,221.03,0.68
26624-1-11,9.5,,15.1,23.51,295.07,0.05,217.43,0.7
26624-1-11,9.6,,15.06,23.55,294.79,0.06,213.67,0.7
26624-1-11,9.7,,15,23.6,294.3,0.07,209.78,0.71
26624-1-11,9.8,,14.93,23.64,293.3,0.09,205.94,0.73
26624-1-11,9.9,,14.85,23.67,292.17,0.09,202.27,0.74
26624-1-11,10,,14.77,23.69,290.74,0.08,199.07,0.75
26624-1-11,10.1,,14.7,23.71,289.73,0.08,196.04,0.75
26624-1-11,10.2,,14.62,23.74,288.57,0.08,192.94,0.76
26624-1-11,10.3,,14.54,23.77,287.22,0.09,189.71,0.77
26624-1-11,10.4,,14.45,23.8,284.82,0.09,186.63,0.78
26624-1-11,10.5,,14.37,23.82,281.91,0.09,183.91,0.79
26624-1-11,10.6,,14.28,23.83,278.76,0.09,181.66,0.78
26624-1-11,10.7,,14.19,23.85,275.95,0.09,179.62,0.77
26624-1-11,10.8,,14.11,23.86,273.35,0.08,177.77,0.75
26624-1-11,10.9,,14.04,23.86,271.76,0.07,176.21,0.73
26624-1-11,11,,13.97,23.87,269.79,0.07,174.86,0.71
26624-1-11,11.1,,13.89,23.87,267.37,0.08,173.84,0.69
26624-1-11,11.2,,13.81,23.89,264.67,0.08,173.13,0.66
26624-1-11,11.3,,13.74,23.87,262.81,0.07,172.75,0.63
26624-1-11,11.4,,13.67,23.84,260.92,0.07,172.48,0.59
26624-1-11,11.5,,13.61,23.81,258.84,0.07,172.42,0.55
26624-1-11,11.6,,13.55,23.78,257.36,0.07,172.62,0.51
26624-1-11,11.7,,13.5,23.75,256.46,0.06,173.11,0.46
26624-1-11,11.8,,13.45,23.73,255.37,0.05,173.71,0.42
26624-1-11,11.9,,13.41,23.71,254.1,0.04,174.42,0.37
26624-1-11,12,,13.38,23.69,251.64,0.04,175.24,0.33
26624-1-11,12.1,,13.35,23.66,248.15,0.04,176.02,0.29
26624-1-11,12.2,,13.33,23.66,247.29,0.02,176.75,0.25
26624-1-11,12.3,,13.31,23.65,248.54,0.02,177.38,0.2
26624-1-11,12.4,line_set,13.3,23.64,251.38,0.01,177.98,0.16
26624-1-11,12.5,,13.3,23.65,257.05,0.01,178.57,0.13
26624-1-11,12.6,,13.3,23.66,266.3,0.01,179.36,0.1
26624-1-11,12.7,,13.31,23.67,282.44,0.01,180.22,0.07
26624-1-11,12.8,,13.32,23.68,309.83,0.02,181.06,0.06
26624-1-11,12.9,,13.33,23.69,337.7,0.01,181.8,0.06
26624-1-11,13,,13.33,23.69,352.59,0.01,182.58,0.09
26624-1-11,13.1,,13.33,23.7,357.78,0.01,183.3,0.1
26624-1-11,13.2,,13.33,23.71,4.74,0.01,183.98,0.12
26624-1-11,13.3,,13.33,23.72,11.09,0.01,184.76,0.14
26624-1-11,13.4,,13.33,23.73,16.54,0.01,185.73,0.14
26624-1-11,13.5,,13.33,23.74,20.35,0.01,187.02,0.14
26624-1-11,13.6,,13.33,23.75,22.65,0.01,188.54,0.13
26624-1-11,13.7,,13.34,23.77,23.34,0.02,190.04,0.11
26624-1-11,13.8,,13.34,23.79,23.05,0.02,191.26,0.08
26624-1-11,13.9,,13.33,23.82,27.32,0.03,192.13,0.07
26624-1-11,14,,13.32,23.84,37.23,0.03,192.62,0.05
26624-1-11,14.1,,13.33,23.87,45.36,0.03,192.76,0.04
26624-1-11,14.2,,13.35,23.89,84.54,0.03,192.18,0.02
26624-1-11,14.3,,13.37,23.9,182.01,0.02,190.89,0.04
26624-1-11,14.4,,13.39,23.9,185.32,0.02,188.78,0.05
26624-1-11,14.5,,13.4,23.89,181.22,0.01,186.1,0.05
26624-1-11,14.6,,13.4,23.86,179.98,0.03,182.75,0.05
26624-1-11,14.7,,13.39,23.83,173.88,0.03,177.83,0.06
26624-1-11,14.8,,13.39,23.8,169.44,0.03,171.43,0.07
26624-1-11,14.9,,13.39,23.77,166.58,0.02,164.03,0.09
26624-1-11,15,,13.38,23.76,167.17,0.01,156.2,0.11
26624-1-11,15.1,,13.36,23.72,168.75,0.05,148.26,0.12
26624-1-11,15.2,,13.33,23.67,169.06,0.06,140.22,0.13
26624-1-11,15.3,,13.32,23.66,171.74,0.01,132.46,0.13
26624-1-11,15.4,,13.33,23.67,173.87,0.02,125.6,0.12
26624-1-11,15.5,,13.34,23.67,169.48,0.01,120.26,0.08
26624-1-11,15.6,,13.35,23.68,151.08,0.01,116.63,0.05
26624-1-11,15.7,,13.35,23.68,94.42,0,115.08,0.02
26624-1-11,15.8,,13.36,23.68,32.22,0.01,115.46,0.02
26624-1-11,15.9,,13.37,23.67,22.06,0.02,118.21,0.02
26624-1-11,16,,13.39,23.67,31.96,0.02,123.37,0.04
26624-1-11,16.1,,13.42,23.67,36.21,0.02,130.55,0.06
26624-1-11,16.2,,13.42,23.67,42.5,0.01,138.8,0.06
26624-1-11,16.3,,13.42,23.68,47.06,0.01,147.59,0.06
26624-1-11,16.4,,13.42,23.71,51.65,0.03,156.64,0.06
26624-1-11,16.5,,13.43,23.76,63.44,0.04,165.25,0.08
26624-1-11,16.6,,13.42,23.8,71.28,0.04,172.53,0.13
26624-1-11,16.7,,13.41,23.8,77.77,0.02,178.24,0.16
26624-1-11,16.8,,13.4,23.79,74.82,0.02,182.56,0.22
26624-1-11,16.9,,13.39,23.78,71.38,0.02,184.72,0.31
26624-1-11,17,,13.39,23.75,69.85,0.03,184.24,0.41
26624-1-11,17.1,,13.39,23.74,69.73,0.01,182.73,0.54
26624-1-11,17.2,,13.41,23.74,70.22,0.02,178.96,0.68
26624-1-11,17.3,,13.43,23.74,70.9,0.02,172.32,0.83
26624-1-11,17.4,ball_snap,13.48,23.75,71.83,0.05,164.11,1
26624-1-11,17.5,,13.57,23.76,72.56,0.08,154.69,1.18
26624-1-11,17.6,,13.65,23.74,71.88,0.08,143.55,1.37
26624-1-11,17.7,,13.75,23.78,70.83,0.11,128.94,1.55
26624-1-11,17.8,,13.92,23.85,69.59,0.18,108.8,1.72
26624-1-11,17.9,,14.11,23.92,68.58,0.21,83.51,1.92
26624-1-11,18,,14.34,24.01,68,0.24,57.99,2.11
26624-1-11,18.1,,14.58,24.1,67.63,0.26,35.68,2.29
26624-1-11,18.2,,14.84,24.2,67.19,0.28,16.36,2.46
26624-1-11,18.3,,15.13,24.32,66.59,0.31,1.76,2.61
26624-1-11,18.4,,15.44,24.43,65.94,0.33,348.87,2.72
26624-1-11,18.5,,15.74,24.57,65.12,0.33,334.63,2.84
26624-1-11,18.6,,16.03,24.71,64.61,0.31,319.14,2.92
26624-1-11,18.7,handoff,16.3,24.86,64.29,0.32,302.57,2.94
26624-1-11,18.8,,16.61,25.02,64.18,0.35,284.18,2.93
26624-1-11,18.9,,16.92,25.16,64,0.34,263.62,2.9
26624-1-11,19,,17.22,25.31,63.65,0.34,242.53,2.86
26624-1-11,19.1,,17.51,25.46,63.4,0.32,223.9,2.8
26624-1-11,19.2,,17.79,25.61,63,0.31,208.75,2.69
26624-1-11,19.3,,18.04,25.76,62.39,0.3,196,2.56
26624-1-11,19.4,,18.29,25.89,62.15,0.28,185.01,2.42
26624-1-11,19.5,,18.5,26.03,62.09,0.25,175.25,2.26
26624-1-11,19.6,,18.68,26.14,62.33,0.22,166.72,2.1
26624-1-11,19.7,,18.87,26.22,62.64,0.2,159.24,1.9
26624-1-11,19.8,,19.03,26.3,63.02,0.19,152.9,1.7
26624-1-11,19.9,touchdown,19.2,26.39,63.68,0.19,148.06,1.5
26624-1-11,20,,19.34,26.46,64.53,0.16,144.37,1.29
26624-1-11,20.1,,19.44,26.51,65.83,0.12,141.72,1.08
26624-1-11,20.2,,19.53,26.57,68.08,0.1,139.35,0.87
26624-1-11,20.3,,19.59,26.6,71.73,0.07,137.37,0.67
26624-1-11,20.4,,19.63,26.61,79.12,0.04,135.65,0.48
26624-1-11,20.5,,19.64,26.61,93,0.02,134.45,0.32
26624-1-11,20.6,,19.65,26.59,124.42,0.02,133.44,0.21
26624-1-11,20.7,,19.65,26.55,175.89,0.04,132.69,0.22
26624-1-11,20.8,,19.65,26.51,204.64,0.04,132.19,0.33
26624-1-11,20.9,,19.61,26.46,214.85,0.06,131.97,0.47
26624-1-11,21,,19.56,26.41,219.2,0.08,131.69,0.6
26624-1-11,21.1,,19.5,26.34,222.07,0.09,130.95,0.73
26624-1-11,21.2,,19.43,26.27,224.55,0.1,129.81,0.85
26624-1-11,21.3,,19.35,26.19,226.37,0.11,128.15,0.95
26624-1-11,21.4,,19.25,26.11,227.74,0.12,126.21,1.05
26624-1-11,21.5,,19.16,26.02,229.16,0.13,123.9,1.13
26624-1-11,21.6,,19.06,25.93,230.75,0.13,121.41,1.21
26624-1-11,21.7,,18.95,25.85,232.39,0.14,118.58,1.28
26624-1-11,21.8,,18.85,25.76,233.5,0.13,115.67,1.34
26624-1-11,21.9,,18.76,25.67,234.32,0.13,112.8,1.39
26624-1-11,22,,18.65,25.59,235.31,0.14,110.18,1.45
26624-1-11,22.1,,18.52,25.51,236.49,0.15,107.91,1.5
26624-1-11,22.2,,18.38,25.43,237.64,0.15,106.1,1.53
26624-1-11,22.3,,18.25,25.35,238.52,0.16,104.88,1.56
26624-1-11,22.4,,18.12,25.26,239.42,0.16,104.35,1.58
26624-1-11,22.5,,17.97,25.18,240.56,0.17,104.81,1.61
26624-1-11,22.6,,17.82,25.1,241.64,0.17,106.37,1.63
26624-1-11,22.7,,17.67,25.03,242.95,0.17,108.88,1.65
26624-1-11,22.8,,17.52,24.94,244.46,0.17,112.3,1.67
26624-1-11,22.9,,17.36,24.86,245.92,0.19,116.42,1.69
26624-1-11,23,,17.18,24.78,247.39,0.19,121.05,1.7
26624-1-11,23.1,,17.02,24.71,248.61,0.18,126.02,1.71
26624-1-11,23.2,,16.86,24.65,249.91,0.17,130.97,1.72
26624-1-11,23.3,,16.71,24.57,250.91,0.17,135.66,1.73
26624-1-11,23.4,,16.54,24.51,252.5,0.17,140.07,1.74
26624-1-11,23.5,,16.38,24.46,254.15,0.17,144.26,1.74
26624-1-11,23.6,,16.21,24.41,255.77,0.17,148.25,1.75
26624-1-11,23.7,,16.04,24.38,257.79,0.17,151.77,1.75
26624-1-11,23.8,,15.87,24.35,259.24,0.18,154.83,1.75
26624-1-11,23.9,,15.69,24.33,260.53,0.18,157.53,1.74
26624-1-11,24,,15.51,24.31,261.99,0.17,159.86,1.73
26624-1-11,24.1,,15.34,24.28,263.7,0.17,162.05,1.73
26624-1-11,24.2,,15.17,24.24,265.77,0.18,164.18,1.72
26624-1-11,24.3,,14.98,24.24,267.94,0.18,166.34,1.72
26624-1-11,24.4,,14.8,24.25,270,0.18,168.65,1.71
26624-1-11,24.5,,14.62,24.25,271.9,0.18,171.39,1.7
26624-1-11,24.6,,14.44,24.28,273.54,0.18,174.59,1.68
26624-1-11,24.7,,14.27,24.27,275.29,0.18,178.03,1.67
26624-1-11,24.8,,14.1,24.27,276.95,0.17,181.43,1.65
26624-1-11,24.9,,13.93,24.28,278.92,0.17,184.7,1.64
26624-1-11,25,,13.77,24.3,281.03,0.17,187.81,1.63
26624-1-11,25.1,,13.61,24.34,283.4,0.16,190.95,1.61
26624-1-11,25.2,,13.46,24.4,284.93,0.17,194.1,1.59
26624-1-11,25.3,,13.31,24.46,286.15,0.16,197.12,1.58
26624-1-11,25.4,,13.16,24.51,287,0.16,199.93,1.57
26624-1-11,25.5,,13.01,24.56,288.17,0.15,202.36,1.56
26624-1-11,25.6,,12.88,24.62,290.2,0.15,204.34,1.55
26624-1-11,25.7,,12.74,24.69,292.04,0.15,205.75,1.56
26624-1-11,25.8,,12.6,24.76,293.27,0.16,206.78,1.56
26624-1-11,25.9,,12.47,24.84,294.19,0.15,207.68,1.56
26624-1-11,26,,12.34,24.91,294.83,0.15,208.5,1.56
26624-1-11,26.1,,12.21,24.98,295.03,0.15,209.32,1.55
26624-1-11,26.2,,12.07,25.04,295.15,0.15,210.05,1.56
26624-1-11,26.3,,11.92,25.08,295.41,0.16,210.42,1.57
26624-1-11,26.4,,11.78,25.15,295.62,0.16,210.62,1.58
26624-1-11,26.5,,11.64,25.24,295.55,0.16,210.79,1.59
26624-1-11,26.6,,11.5,25.32,295.85,0.17,210.89,1.6
26624-1-11,26.7,,11.35,25.39,295.75,0.17,211.24,1.6
26624-1-11,26.8,,11.21,25.45,295.4,0.16,211.74,1.61
26624-1-11,26.9,,11.07,25.52,295.37,0.15,212.22,1.62
26624-1-11,27,,10.93,25.58,295.5,0.16,212.53,1.63
26624-1-11,27.1,,10.77,25.65,295.6,0.17,212.73,1.64
26624-1-11,27.2,,10.61,25.72,296.38,0.18,213.04,1.65
26624-1-11,27.3,,10.45,25.79,296.47,0.17,213.49,1.66
26624-1-11,27.4,,10.3,25.86,296.32,0.17,213.98,1.66
26624-1-11,27.5,,10.16,25.94,296.65,0.17,214.45,1.66
26624-1-11,27.6,,10.01,26.01,297.31,0.17,214.71,1.66
26624-1-11,27.7,,9.86,26.08,297.98,0.16,214.82,1.66
26624-1-11,27.8,,9.71,26.16,298.42,0.17,215.01,1.67
26624-1-11,27.9,,9.56,26.24,299.01,0.17,215.29,1.67
26624-1-11,28,,9.4,26.31,299.51,0.17,215.81,1.65
26624-1-11,28.1,,9.25,26.4,300.62,0.17,216.62,1.63
26624-1-11,28.2,,9.1,26.49,302.11,0.18,217.6,1.61
26624-1-11,28.3,,8.96,26.57,303.6,0.16,218.36,1.59
26624-1-11,28.4,,8.83,26.66,304.52,0.16,218.84,1.56
26624-1-11,28.5,,8.7,26.76,305.91,0.17,219.26,1.53
26624-1-11,28.6,,8.56,26.86,307.19,0.16,219.89,1.5
26624-1-11,28.7,,8.43,26.95,308.18,0.16,220.81,1.47
26624-1-11,28.8,,8.3,27.04,309.31,0.16,221.92,1.42
26624-1-11,28.9,,8.18,27.11,310.77,0.14,223.13,1.38
26624-1-11,29,,8.09,27.22,310.88,0.14,224.33,1.33
26624-1-11,29.1,,8.01,27.33,312.1,0.14,225.36,1.28
26624-1-11,29.2,,7.92,27.44,313.44,0.14,226.19,1.23
26624-1-11,29.3,,7.84,27.54,314,0.13,226.85,1.17
26624-1-11,29.4,,7.77,27.63,314.14,0.12,227.54,1.11
26624-1-11,29.5,,7.71,27.72,314.22,0.1,228.29,1.04
26624-1-11,29.6,,7.64,27.79,314.57,0.1,229.05,0.97
26624-1-11,29.7,,7.58,27.86,315.31,0.09,229.67,0.89
26624-1-11,29.8,,7.53,27.93,316.63,0.09,229.96,0.82
26624-1-11,29.9,,7.44,27.97,316.18,0.1,229.94,0.74
26624-1-11,30,,7.4,28.03,314.97,0.07,229.82,0.66
26624-1-11,30.1,,7.35,28.09,313.8,0.07,229.26,0.58
26624-1-11,30.2,,7.31,28.13,312.99,0.06,228.56,0.5
26624-1-11,30.3,,7.26,28.15,311.56,0.05,227.81,0.43
26624-1-11,30.4,,7.22,28.17,310.09,0.05,227.09,0.36
26624-1-11,30.5,,7.19,28.17,308.44,0.03,226.33,0.27
26624-1-11,30.6,,7.17,28.18,305.87,0.02,225.35,0.18
26624-1-11,30.7,,7.17,28.18,298.61,0,224.31,0.09
26624-1-11,30.8,,7.17,28.18,241.34,0.01,223.19,0.04
26624-1-11,30.9,,7.16,28.17,146.51,0.01,221.86,0.07
26624-1-11,31,,7.17,28.16,146.66,0.01,220.35,0.14
26624-1-11,31.1,,7.18,28.16,144.76,0.01,218.71,0.21
26624-1-11,31.2,,7.19,28.15,144.78,0.02,216.99,0.28
26624-1-11,31.3,,7.21,28.13,143.87,0.03,215.59,0.34
26624-1-11,31.4,,7.26,28.09,143.52,0.05,214.06,0.4
26624-1-11,31.5,,7.32,28.05,144.02,0.08,212.23,0.45
26624-1-11,31.6,,7.38,28.01,145.62,0.08,210.35,0.51
26624-1-11,31.7,,7.44,27.97,146.7,0.07,208.72,0.56
26624-1-11,31.8,,7.47,27.92,147.57,0.06,207.4,0.61
26624-1-11,31.9,,7.5,27.87,148.39,0.06,206.2,0.66
26624-1-11,32,,7.53,27.82,149.15,0.06,205.11,0.71
26624-1-11,32.1,,7.55,27.74,150.3,0.08,204.17,0.74
26624-1-11,32.2,,7.58,27.67,151.52,0.08,203.52,0.76
26624-1-11,32.3,,7.61,27.6,152.58,0.08,203.15,0.77
26624-1-11,32.4,,7.65,27.52,154.49,0.08,203.1,0.76
26624-1-11,32.5,,7.69,27.43,156.29,0.1,203.17,0.75
26624-1-11,32.6,,7.72,27.34,157.81,0.1,203.5,0.73
26624-1-11,32.7,,7.75,27.24,159.42,0.1,204.01,0.72
26624-1-11,32.8,,7.79,27.15,161.32,0.1,204.45,0.7
26624-1-11,32.9,,7.83,27.06,163.32,0.09,204.51,0.68
26624-1-11,33,,7.85,27,164.61,0.07,204.21,0.64
26624-1-11,33.1,,7.87,26.93,166.23,0.07,204.07,0.6
26624-1-11,33.2,,7.89,26.87,167.92,0.06,204.26,0.56
26624-1-11,33.3,,7.91,26.81,169.99,0.06,204.87,0.52
26624-1-11,33.4,,7.93,26.77,171.6,0.05,205.75,0.48
26624-1-11,33.5,,7.93,26.74,172.57,0.03,206.66,0.45
26624-1-11,33.6,,7.92,26.71,173.48,0.03,207.48,0.41
26624-1-11,33.7,,7.9,26.67,173.31,0.04,208.4,0.38
26624-1-11,33.8,,7.88,26.64,171.76,0.04,209.35,0.35
26624-1-11,33.9,,7.86,26.63,168.19,0.03,210.56,0.34
26624-1-11,34,,7.84,26.63,164.37,0.02,212.04,0.32
26624-1-11,34.1,,7.82,26.62,161.19,0.02,213.97,0.32
26624-1-11,34.2,,7.81,26.59,155.97,0.02,216.29,0.33
26624-1-11,34.3,,7.81,26.57,151.31,0.02,218.55,0.34
26624-1-11,34.4,,7.82,26.54,147.12,0.03,220.5,0.37
26624-1-11,34.5,,7.84,26.51,141.57,0.04,221.98,0.41
26624-1-11,34.6,,7.87,26.46,136.44,0.05,222.86,0.47
26624-1-11,34.7,,7.92,26.43,132.66,0.06,223.3,0.52
26624-1-11,34.8,,7.97,26.4,130.52,0.06,223.22,0.58
26624-1-11,34.9,,8.02,26.37,130.17,0.06,222.55,0.65
26624-1-11,35,,8.08,26.32,130.73,0.07,221.13,0.72
26624-1-11,35.1,,8.15,26.28,130.91,0.08,218.75,0.8
26624-1-11,35.2,,8.22,26.24,131.18,0.08,215.1,0.87
26624-1-11,35.3,,8.29,26.19,131.77,0.09,210.08,0.95
26624-1-11,35.4,,8.38,26.13,132.73,0.1,203.74,1.02
26624-1-11,35.5,,8.48,26.07,134.04,0.12,196.02,1.09
26624-1-11,35.6,,8.57,26.01,135.79,0.11,187,1.17
26624-1-11,35.7,,8.65,25.95,137.01,0.11,176.77,1.25
26624-1-11,35.8,,8.73,25.87,138.07,0.11,165.51,1.35
26624-1-11,35.9,,8.81,25.77,138.99,0.12,153.38,1.43
26624-1-11,36,,8.9,25.65,140.4,0.15,140.65,1.53
26624-1-11,36.1,,9,25.53,141.52,0.15,127.67,1.63
26624-1-11,36.2,,9.09,25.41,142.2,0.16,114.91,1.73
26624-1-11,36.3,,9.18,25.26,142.88,0.17,102.75,1.83
26624-1-11,36.4,,9.28,25.1,143.4,0.19,91.29,1.94
26624-1-11,36.5,,9.39,24.92,143.52,0.21,80.75,2.06
26624-1-11,36.6,,9.51,24.75,143.59,0.21,71.13,2.17
26624-1-11,36.7,,9.64,24.56,143.31,0.23,62.78,2.29
26624-1-11,36.8,,9.77,24.37,143.09,0.23,55.67,2.4
